result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,3.98,04/10/23 09:36:06,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,3.98,04/09/23 14:23:59,False,0.0
Code Vein,2019,3.13,04/10/23 09:36:06,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,3.15,04/09/23 14:23:59,True,-0.02
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,10.56,04/10/23 09:36:08,https://cdkeyprices.com/search?sk=Dragon+Quest+Xi+S&categories=&platforms=all_xbox&types=game&filter=1,10.66,04/09/23 14:24:00,True,-0.1
Assassins Creed Valhalla Complete Edition,2019,25.33,04/10/23 09:36:09,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,25.34,04/09/23 14:24:02,True,-0.01
Assassins Creed Valhalla Dawn Of Ragnarok,2022,6.77,04/10/23 09:36:09,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,6.83,04/09/23 14:24:02,True,-0.06
Assassins Creed Valhalla Ragnarok Edition,2022,12.67,04/10/23 09:36:09,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,12.77,04/09/23 14:24:02,True,-0.1
Assassins Creed Valhalla Deluxe Edition,2022,11.36,04/10/23 09:36:09,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,11.71,04/09/23 14:24:02,True,-0.35
Assassins Creed Valhalla Gold Edition,2021,79.28,04/10/23 09:36:09,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,79.32,04/09/23 14:24:02,True,-0.04
Assassins Creed Valhalla Ultimate Edition,2020,47.59,04/10/23 09:36:09,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,47.99,04/09/23 14:24:02,True,-0.4
Assassins Creed Valhalla The Way Of The Berserker,2020,1.58,04/10/23 09:36:09,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,1.59,04/09/23 14:24:02,True,-0.01
